area,predicted_iou,point_coords,scale (um/px),index,Red,Green,Blue,perimeter(um),area(um),circularity,centroid_x,centroid_y,droplet,x,y,w,h
4201,0.9797095656394958,"[742.5, 759.375]",6.0755,101,241.5243555887668,99.85716827989054,160.14893639942764,39.55372497678519,113.81215093173608,1.0938966285912404,773,774,True,737,739,72,71
5251,0.9784889221191406,"[742.5, 961.875]",6.0755,102,253.82166263283793,162.24368755321407,181.16881587762677,44.51498488086446,142.2584157444766,1.1084717478211112,737,941,True,697,901,80,81
6124,0.9806413650512695,"[742.5, 995.625]",6.0755,103,96.32029276230698,3.8033795122882563,114.14360478521878,48.70490242587069,165.9094530602123,1.1377958872630738,769,1025,True,727,980,87,92
4752,0.9786345958709717,"[787.5, 84.375]",6.0755,104,193.36653110840857,51.23876399119344,55.593315926300036,42.330460669660596,128.73966703823135,1.107602032435293,811,57,True,771,20,79,78
4099,0.9844685196876526,"[787.5, 253.125]",6.0755,105,28.387233891953027,254.19016936962544,96.82620592342234,38.83886272529939,111.04879949278414,1.0809591374126661,803,275,True,767,240,72,70
4460,0.9816265106201172,"[787.5, 354.375]",6.0755,106,0.13072157565560072,145.24149942994242,44.276727090091164,41.00684438376905,120.82889625221208,1.1074701463394483,802,355,True,763,319,76,72
4383,0.9824811220169067,"[787.5, 421.875]",6.0755,107,143.44755435272347,251.73012309637812,201.55570872094796,40.66111068060031,118.7428368326111,1.1080036489451186,789,433,True,751,396,74,75
5019,0.9826377034187317,"[787.5, 556.875]",6.0755,108,188.1947555590797,201.83839237995937,34.61238531372152,43.7436424825488,135.97314580489964,1.1198681097583048,756,577,True,719,536,78,83
4863,0.9842028617858887,"[787.5, 658.125]",6.0755,109,228.71235723289868,158.70426133009005,253.03856498307778,42.619713912058465,131.74684360414963,1.0971625548692288,796,695,True,756,657,81,76
5770,0.9854147434234619,"[787.5, 826.875]",6.0755,110,210.37395415459835,145.74311834253933,195.03025290976598,46.57685843998194,156.31899806620262,1.1043805724020537,775,859,True,729,819,90,84
4810,0.9848875999450684,"[832.5, 489.375]",6.0755,111,92.65330519796908,187.9729020342848,170.71308172217587,42.466816200894904,130.31098452312557,1.1013072926466687,812,512,True,775,471,75,83
5210,0.9793798923492432,"[832.5, 590.625]",6.0755,112,1.3568528407196923,115.51702555653726,90.59013996629139,44.49844240661551,141.147656832741,1.1163646656713524,830,616,True,791,573,77,86
6155,0.986669659614563,"[832.5, 759.375]",6.0755,113,205.48239670794177,90.86118370189051,114.27931200895001,48.37571143240666,166.74929516420747,1.1168140246714504,859,757,True,817,712,87,91
5833,0.9799704551696777,"[832.5, 894.375]",6.0755,114,109.96029515044631,59.42594225480404,89.30563734646996,46.62648647098951,158.02577395496704,1.0947818555569486,828,935,True,789,891,80,88
1513,0.9443362951278687,"[832.5, 995.625]",6.0755,115,229.89167932694428,35.92390740210711,3.6667192226735166,25.474372787952777,40.98971301112037,1.2598599149975243,834,1005,False,813,984,40,44
5582,0.9854223132133484,"[877.5, 50.625]",6.0755,116,142.19436636048943,73.14104977566346,140.81146226798214,45.95156155852229,151.22576208068335,1.1111300759229013,900,67,True,860,25,81,87
5666,0.9830305576324463,"[877.5, 118.125]",6.0755,117,90.05771382298889,2.6718087927668006,51.185061667234145,45.93501906465203,153.5014632657026,1.0938692604715021,845,136,True,801,95,87,83
4124,0.9841017723083496,"[877.5, 185.625]",6.0755,118,141.09219579938318,0.33085358212748384,199.21232941210812,39.11157353269093,111.72609151213511,1.0895473465220404,860,220,True,825,185,72,72
928,0.8884986639022827,"[877.5, 286.875]",6.0755,119,5.825039850493869,189.60411039893887,69.64496687890887,19.139868429625203,25.141079758307804,1.1595356517594626,863,279,False,848,264,32,32
4486,0.9786006212234497,"[877.5, 354.375]",6.0755,120,45.25595394009407,167.22180856843212,42.96684021701934,41.04678199748602,121.53327995233708,1.1031971893876968,881,336,True,847,297,71,78
5697,0.982674241065979,"[877.5, 489.375]",6.0755,121,60.37324848989747,212.3220632948054,211.73749652847576,46.51352578490352,154.3413053696978,1.1154920734813358,876,448,True,835,406,83,87
2299,0.9624658823013306,"[877.5, 691.875]",6.0755,122,83.81016770521958,154.85641581224183,196.70761853987062,30.42594229436276,62.2837740995147,1.1827781407608648,866,681,False,840,652,57,53
5247,0.9835295677185059,"[877.5, 826.875]",6.0755,123,209.61090480895786,156.0822376908356,1.9289589669311797,44.53837984374066,142.15004902138043,1.1104830954781364,876,854,True,836,813,82,82
4024,0.9793263673782349,"[922.5, 286.875]",6.0755,124,206.86135018750392,195.420832153932,253.19143720876724,38.958675448722424,109.01692343473125,1.1079102496591124,921,269,True,885,232,72,73
5564,0.9850367307662964,"[922.5, 523.125]",6.0755,125,133.94704685874893,36.89285497095809,234.29859294816896,46.071374321187946,150.73811182675067,1.1205452531713405,892,542,True,850,499,84,87
4762,0.9813454151153564,"[922.5, 658.125]",6.0755,126,50.46355704988012,2.600564335733069,234.4717559379095,42.44342123801871,129.01058384597172,1.111182934658326,913,632,True,875,593,77,78
4938,0.9824643135070801,"[922.5, 691.875]",6.0755,127,141.05709899091894,209.41516902966916,179.06539540339764,43.60728704942106,133.77871966220252,1.131152704159089,936,710,True,894,673,83,77
3943,0.9758484363555908,"[922.5, 961.875]",6.0755,128,253.8827220894156,18.90768923297838,75.57495233849495,38.333378861582474,106.82249729203413,1.0946659570381196,913,929,True,880,894,70,69
4479,0.9809834361076355,"[922.5, 995.625]",6.0755,129,250.49138253021852,60.11603195668211,148.94098712629506,41.223074926602855,121.34363818691881,1.1144328143138187,893,1002,True,854,966,78,73
4189,0.9795815944671631,"[967.5, 118.125]",6.0755,130,8.600699841154587,59.10745968799615,160.8041346960156,39.809892976365454,113.48705076244762,1.1112860076023727,980,90,True,945,53,71,76
7177,0.9717046022415161,"[967.5, 151.875]",6.0755,131,151.46876880929042,0.15591163631169136,142.02726508271982,55.584828281253465,194.4369929152749,1.2645143925794433,932,166,False,888,110,90,113
4217,0.9818805456161499,"[967.5, 219.375]",6.0755,132,23.377984514360698,41.80422802942096,254.98256423427117,39.577119939661394,114.2456178241207,1.0910356949690585,992,235,True,956,199,73,73
5424,0.984114944934845,"[967.5, 354.375]",6.0755,133,53.67995998989862,34.56469139029504,127.90099552636981,45.14028156611098,146.94527651838527,1.1034763582140894,987,323,True,945,281,83,84
4690,0.9821864366531372,"[967.5, 421.875]",6.0755,134,161.28128752652268,178.53070471875634,94.49433584460661,41.728558751077145,127.05998283024095,1.090556357104291,947,398,True,909,360,76,78
4318,0.9851090908050537,"[967.5, 455.625]",6.0755,135,55.988627100114044,220.90821930350677,143.18351661016533,40.23550173037631,116.9818775822986,1.1012613335262138,959,486,True,922,450,74,74
4539,0.982673168182373,"[967.5, 793.125]",6.0755,136,2.236585125207528,141.2526460430796,175.96877616599798,41.55226595930951,122.96913903336112,1.1173350634486465,939,795,True,901,758,77,75
4128,0.9773811101913452,"[967.5, 894.375]",6.0755,137,245.84296290193808,100.17802813135654,65.00600751648166,39.48070212025062,111.83445823523127,1.1091345469954,962,872,True,927,835,71,75
5759,0.9791897535324097,"[967.5, 961.875]",6.0755,138,63.81900374209941,59.722383154007815,39.39282142936109,46.49698313406275,156.0209895776882,1.1026981825060564,978,985,True,938,940,82,90
6022,0.9864999055862427,"[1012.5, 556.875]",6.0755,139,60.31409749355036,92.55294132844261,165.49038632587698,47.4845563499106,163.14610162126033,1.099811368722677,978,573,True,934,529,86,89
6128,0.9862022399902344,"[1012.5, 793.125]",6.0755,140,206.52262454266506,54.94390379051677,252.07288924322307,48.1195434328264,166.01781978330843,1.109886134215483,1016,749,True,971,708,88,86
4170,0.9799365997314453,"[1012.5, 860.625]",6.0755,141,207.6721349992394,252.2259993170275,114.98778339986347,39.88291591138528,112.97230882774089,1.120448596925656,1029,833,True,993,799,72,72
4657,0.9813845157623291,"[1057.5, 84.375]",6.0755,142,4.569706127850567,40.47714945453776,56.13200260032214,41.648683739477654,126.16595736469768,1.0940836036342796,1062,70,True,1026,32,74,78
6748,0.9875258803367615,"[1057.5, 118.125]",6.0755,143,0.1757734872387312,41.69288039470725,2.33165465582017,50.79986109045658,182.81466186321236,1.123321734620991,1036,160,True,990,113,92,96
4820,0.9826294183731079,"[1057.5, 286.875]",6.0755,144,94.32816527256062,112.16344833714187,12.406071850217689,42.75606932556489,130.58190133086597,1.1140448960860416,1063,279,True,1024,239,77,81
4406,0.9804700613021851,"[1057.5, 421.875]",6.0755,145,115.2730949459657,117.71742292550945,61.752407096230726,40.524755502549645,119.36594549041399,1.0948396072133313,1025,422,True,990,385,73,75
5800,0.9851492643356323,"[1057.5, 489.375]",6.0755,146,39.97898061791573,86.67526665763131,0.9704566779368345,46.689818753262976,157.13174848942379,1.1040038016190552,1045,508,True,1003,466,87,85
4166,0.9821265935897827,"[1057.5, 556.875]",6.0755,147,162.55372310533153,2.411660606593845,45.604157153410824,39.866373182059256,112.86394210464474,1.1205942156216013,1061,592,True,1025,556,73,73
4344,0.9726455211639404,"[1057.5, 658.125]",6.0755,148,93.89405725154674,101.65681502761488,112.11043655218833,40.21210696371325,117.6862612824236,1.093397377745905,1026,664,True,988,628,75,70
1720,0.9255760908126831,"[1057.5, 691.875]",6.0755,149,186.2097725828702,2.3628752032972926,185.17744195475842,29.172510622401422,46.597690931346364,1.4533605006123007,1077,709,False,1048,687,65,45
4889,0.9801492691040039,"[1057.5, 894.375]",6.0755,150,9.417071333258393,165.74467743660767,233.62236799602738,42.908967370290775,132.45122730427462,1.106191393806714,1033,915,True,993,878,79,78
4708,0.9816412925720215,"[1057.5, 961.875]",6.0755,151,126.96139506487829,181.84361681986994,26.121610720999726,41.92139458611182,127.54763308417364,1.0964508680581446,1064,992,True,1028,953,76,78
5483,0.9846022129058838,"[1102.5, 219.375]",6.0755,152,24.565670962608745,218.26791611503398,5.266958107405681,45.48601530852234,148.54368568405354,1.108387774489193,1128,215,True,1087,175,83,83
4714,0.9837211966514587,"[1102.5, 388.125]",6.0755,153,22.257877471559105,91.28553653825577,252.8045109577687,42.210647828509686,127.71018316881788,1.1102189688684863,1080,363,True,1041,326,78,76
4724,0.9835090637207031,"[1102.5, 624.375]",6.0755,154,32.61846277934612,165.1016551870601,0.08232176878917918,41.9778746152138,127.98109997655826,1.095683671147792,1110,660,True,1074,620,73,80
5298,0.9804468154907227,"[1102.5, 725.625]",6.0755,155,223.2268614437973,188.54312161041446,173.65478927645512,44.84417593319243,143.53172474085642,1.1149472684826782,1104,767,True,1064,725,81,81
4503,0.9795843362808228,"[1102.5, 826.875]",6.0755,156,130.7084474540661,159.26482467546137,253.25241159861847,41.432453255507795,121.99383852549573,1.1197821428515828,1106,852,True,1068,817,77,72
5189,0.9794212579727173,"[1102.5, 961.875]",6.0755,157,200.25345003978993,104.00430964721387,200.00109464726103,44.6347976239088,140.5787315364862,1.1277625161624962,1123,930,True,1080,891,85,79
4461,0.9820913076400757,"[1147.5, 151.875]",6.0755,158,100.81837948696013,163.54093712059134,110.8415607912749,40.8539462409366,120.85598793298611,1.0989805071055452,1120,129,True,1084,92,74,75
4542,0.9807202816009521,"[1147.5, 286.875]",6.0755,159,84.26951254063817,195.64277893108925,251.9331589700542,41.26301255994114,123.05041407568324,1.101105471410124,1141,304,True,1104,267,75,77
6215,0.9860508441925049,"[1147.5, 455.625]",6.0755,160,113.4125072197346,43.085123191936916,186.96659598888323,48.415649065744944,168.3747960106498,1.1078592043395734,1115,450,True,1070,406,90,89
6392,0.9852004051208496,"[1147.5, 556.875]",6.0755,161,123.21208262436623,226.51351404996504,108.82017689127738,49.18699150330323,173.1700235076546,1.1117776521311016,1134,546,True,1090,501,87,92
5643,0.9784512519836426,"[1147.5, 1029.375]",6.0755,162,93.96379306708218,223.8757387274328,47.92935760755752,46.07137463512896,152.87835460789972,1.104858031829684,1153,1010,True,1110,968,87,84
4598,0.9804008603096008,"[1192.5, 118.125]",6.0755,163,36.650143565782884,1.1262486201612192,106.74533648737665,41.63214093166637,124.5675481990294,1.1072424038715412,1195,92,True,1157,54,76,78
6001,0.9863495826721191,"[1192.5, 421.875]",6.0755,164,35.05902960715686,87.03835700630508,98.22544300776984,47.79720441783547,162.57717632500552,1.1182413616109192,1177,385,True,1132,342,89,89
5469,0.9816911220550537,"[1192.5, 658.125]",6.0755,165,68.69022011752382,131.0447886024172,47.2503345374571,45.326264971382344,148.164402153217,1.1034334102279086,1191,635,True,1152,593,79,83
5185,0.9885460138320923,"[1192.5, 691.875]",6.0755,166,29.052775414548556,106.42903565891383,46.9302192501657,44.209188830655314,140.47036481339003,1.107211322689877,1175,720,True,1134,680,82,81
6158,0.9837155342102051,"[1192.5, 793.125]",6.0755,167,251.96849175124353,155.97166814894106,129.6308011134645,48.37571160899848,166.8305702065296,1.1162699532378573,1185,813,True,1141,769,88,90
4409,0.9844473600387573,"[1237.5, 151.875]",6.0755,168,96.05946225585816,1.4379144365310665,215.6908126330746,40.42833744768311,119.44722053273611,1.08889461883504,1209,176,True,1172,140,75,73
4294,0.9853224754333496,"[1237.5, 253.125]",6.0755,169,61.76286088474666,254.16159803358832,205.73175915838698,40.17902146581857,116.33167724372167,1.1043096250206372,1205,256,True,1168,221,75,74
4415,0.9816176295280457,"[1237.5, 455.625]",6.0755,170,124.64523962286907,28.918877357087187,137.17428215593074,40.7175908666728,119.60977061738033,1.1030307682327023,1210,473,True,1174,437,75,73
5528,0.9862152338027954,"[1237.5, 523.125]",6.0755,171,217.0644857376227,143.96568154889002,61.01546595518978,45.5424955927014,149.76281131888527,1.1020969536895582,1225,557,True,1184,517,83,82
2187,0.9605714082717896,"[1237.5, 691.875]",6.0755,172,108.12952051337999,29.85146433337719,16.801573272801047,29.943853295415472,59.24950585282238,1.2042614273543275,1243,689,False,1213,663,60,49
4532,0.9819090366363525,"[1237.5, 725.625]",6.0755,173,208.9926936487374,31.76564418153637,162.49143169222663,41.24646986985774,122.77949726794286,1.1026504394302985,1252,755,True,1215,717,75,79
4829,0.9813841581344604,"[1237.5, 894.375]",6.0755,174,153.87859712865404,254.39404308956495,96.64452946779514,42.948905082114315,130.8257264578323,1.1220214879658974,1202,900,True,1162,863,81,77
4633,0.9756737947463989,"[1237.5, 961.875]",6.0755,175,156.9607134428839,244.32012268862124,7.371126697842134,42.05774976416249,125.51575702612075,1.1214604227694185,1232,977,True,1195,938,76,79
3828,0.9807854890823364,"[1282.5, 84.375]",6.0755,176,211.0277200705248,223.45460117168346,161.30989000457126,37.9077697936306,103.70695400301969,1.1026526522449456,1299,53,True,1265,20,70,68
3861,0.9819484353065491,"[1282.5, 151.875]",6.0755,177,184.0023143284723,114.55412833973222,0.43818724962343014,38.027582399325745,104.60097946856297,1.1001497815418662,1269,124,True,1235,89,68,73
4178,0.9857784509658813,"[1282.5, 185.625]",6.0755,178,251.60414819155412,219.69217460012186,253.6259424082037,39.457307118131794,113.1890422739332,1.0945626767332413,1314,189,True,1276,153,73,70
5228,0.9834297895431519,"[1282.5, 320.625]",6.0755,179,215.39352403292548,219.42125225196654,94.96716431132755,44.402024508719485,141.63530708667372,1.1077050914026632,1248,330,True,1206,290,82,81
5756,0.9850296974182129,"[1282.5, 388.125]",6.0755,180,104.5765133206173,67.44617791858153,250.03759953345062,46.76284186487462,155.93971453536608,1.1159254787070336,1285,411,True,1242,369,85,84
5039,0.9831962585449219,"[1282.5, 658.125]",6.0755,181,3.104481800165818,94.09375226560883,176.1215467435185,43.89654048803206,136.51497942038043,1.1232344558115277,1277,631,True,1240,591,78,82
4560,0.9865138530731201,"[1282.5, 826.875]",6.0755,182,245.2681233647017,109.31364360229043,253.71812191645955,41.49578551815995,123.53806432961593,1.109167981293036,1267,847,True,1230,809,76,77
4872,0.9833928346633911,"[1282.5, 894.375]",6.0755,183,149.39224494605648,128.2026046314922,194.55852881144898,42.756069345186205,131.99066873111596,1.1021544343315208,1298,924,True,1258,886,80,78
4345,0.9820260405540466,"[1282.5, 1029.375]",6.0755,184,153.36834173271143,193.8966341517391,248.03519869035935,40.371857222368,117.71335296319764,1.1018484446181922,1305,1007,True,1268,971,75,74
4392,0.9836462736129761,"[1327.5, 253.125]",6.0755,185,169.08310939681047,122.29021453191591,56.24001270921911,40.64456804938085,118.98666195957745,1.1048336162038266,1297,264,True,1259,228,76,75
5955,0.9858535528182983,"[1327.5, 523.125]",6.0755,186,19.957477693345943,15.455932285879404,31.982192307901514,47.48455617331878,161.33095900939975,1.1121853926425718,1297,502,True,1253,460,88,87
4371,0.9845994710922241,"[1327.5, 556.875]",6.0755,187,168.3643478743954,179.7968805594873,182.26699567737657,40.64456806900217,118.41773666332264,1.1101416717117965,1342,576,True,1304,540,76,75
4383,0.9829049110412598,"[1327.5, 725.625]",6.0755,188,171.00110606816258,79.0133859514387,44.66749501016709,40.64456789241034,118.7428368326111,1.1071022598418343,1314,704,True,1275,667,77,74
5493,0.9874037504196167,"[1327.5, 826.875]",6.0755,189,7.746139536499718,129.11576527460642,136.4619508853892,45.41299231463858,148.81460249179392,1.1028204870499347,1330,790,True,1287,748,84,85
4364,0.9850752353668213,"[1327.5, 860.625]",6.0755,190,48.33972496342298,221.03181966459917,96.38328396492781,40.548150014135636,118.22809489790437,1.1066531730660047,1358,872,True,1320,835,75,76
4952,0.9854094982147217,"[1372.5, 84.375]",6.0755,191,28.175934993662636,31.32438640619175,215.19752818050867,43.18167837389545,134.15800319303906,1.1060444659061464,1352,115,True,1314,74,77,82
4758,0.9864447116851807,"[1372.5, 219.375]",6.0755,192,229.36495257224635,227.18181844825077,15.311269763281095,42.17071048949111,128.90221712287558,1.0978716858731739,1396,189,True,1361,149,72,81
5174,0.9868923425674438,"[1372.5, 320.625]",6.0755,193,46.624932336551176,18.033176781226388,167.10526235433122,44.0328959211598,140.17235632487564,1.100733691040294,1338,339,True,1299,299,79,82
4598,0.9839653968811035,"[1372.5, 455.625]",6.0755,194,239.21107533635973,42.90345790084917,223.557224842088,41.80158174496091,124.5675481990294,1.1162735915664712,1366,434,True,1330,395,72,79
2333,0.944196343421936,"[1372.5, 489.375]",6.0755,195,240.86416693921487,88.70259694534136,205.75923103719524,33.15588815959233,63.20489124583201,1.3840786821925013,1371,501,False,1348,475,56,62
4852,0.9834847450256348,"[1372.5, 624.375]",6.0755,196,4.191648251608354,217.36387059640148,217.15716401037412,42.57977653379725,131.4488351156352,1.0975900210114746,1379,649,True,1339,612,80,76
4411,0.9851694107055664,"[1372.5, 759.375]",6.0755,197,116.76265045663578,82.10502590064424,52.0436557935729,40.71759088629411,119.50140389428418,1.1040310239040698,1392,731,True,1355,695,74,74
5336,0.9793151617050171,"[1372.5, 928.125]",6.0755,198,122.79160241587367,104.8856932540273,146.0757953239168,44.402024508719485,144.5612086102699,1.0852852732108553,1388,956,True,1348,915,81,82
